uid,username,followers,post,comments,created at,hasZhuYilong
5185071466,日匀朵,180,这两集#重启之极海听雷# 在干什么？？？水平断崖式下跌，预计豆瓣评分将下滑 我真的不想看什么叔辈爱情故事，在古墓里吃醋脑子有坑？陈文锦绿茶味十足，齐晋自大且意气用事，换我真的一个都不喜欢。还有这群人是闹着玩吗？就这水平你们还考古？有重要研究价值上交国家emmm就很刻意 还有瞎子和哑女那条 ​,2,13小时前,否
1790942835,錦衣夜行焱十一,5439484,这里感觉老刺激了 有种丧尸围攻的紧张感#重启之极海听雷# ​,36,14小时前,否
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪# [作揖]#朱一龙重启之极海听雷#  兄弟们，rs上升位[并不简单]求帮扩 原创优质博发起来，加热🔥 加热🔥 加热🔥   朱一龙｜吴邪@朱一龙 ​,43,13小时前,是
1812732844,Soleil-JJ,238,#重启之极海听雷# 在杨大广密室里面发现齐晋照片时二叔的回忆还是双箭头甜蜜恋爱风，到给吴邪讲那过去的故事时二叔成了个委曲求全单箭头备胎？？？ 忽悠，接着忽悠，我看你还能编出啥父母爱情故事来，您谋划什么不知道，但是真能把你故事当真的也就天真了吧…… ​,0,13小时前,否
1172243613,水谷零零零零零_Rei,7574,#朱一龙重启之极海听雷# ⚡#朱一龙吴邪#  “你好，你是手机病毒吗？” 干嘛这么礼貌啊哈哈哈哈哈我要是病毒我都不好意思了哈哈哈哈 还有这个头像是怎么回事哈哈哈哈哈 ​,3,13小时前,是
2175198605,害羞却仍想亲亲朱一龙的舒米克克,572,#朱一龙[超话]# 好开心可以借着剧情一亏朱老师的生活真貌，也许这不是全部的朱老师，但他带有朱老师的影子。每个角色都是一部分的朱老师。 和朋友唱K的朱一龙老师、和亲戚喝酒聚会的朱一龙老师、和好朋友哒桌球斗嘴耍赖皮的朱一龙老师。 周三周四都是有朱老师陪伴的幸福日子呀。[心][哈哈]  ​,0,13小时前,是
6524120559,小贞不忘挖井人,2229,#重启之极海听雷#  齐晋同志： 你好！        最伟大的领袖我们心中最亮的红太阳，他老人家教导我们说：世界是你们的，也是我们的，但是归根结底是你们的。你们青年人朝气蓬勃，正在兴旺时期，好像早晨八九点钟的太阳。春风杨柳万千条，六亿神州尽舜尧。        齐晋同志，我们都是革命青年，在考古队 ​,4,13小时前,否
1616696573,剧霸,2836385,#重启之极海听雷##吴邪大战皮俑#吴邪和皮俑的戏真的绝了，小哥从天而降把吴邪拉上去，吴邪不忘把皮俑从地宫带出来，这段真的又高能又惊艳，竟然看出了爱情剧的味道？[跪了][跪了] http://t.cn/A6yBviwa ​,67,13小时前,否
5109094602,往后余生that,70985,#刘羽琦 阿宁# 《重启之极海听雷》小说里三叶和阿宁长相相似，剧版直接由@刘羽琦 一人分饰两角了！演技太好了！超级棒！今晚预告有点回忆杀，这剧太好看了 ​,0,13小时前,否
5276377358,傾倾宇沁,334,#吴邪大战皮俑# ✨#朱一龙重启之极海听雷# ✨#朱一龙吴邪# ✨#重启官宣加更#  今天这段就跟丧尸围城一样，太刺激了！ 小三爷太好了，但是你最后竟然想同归于尽？？？😭感谢人皮俑姐姐握住了他的手😭 不过小哥拉着吴邪，吴邪揪着皮俑姐姐上去那段真的好唯美啊(✪ω✪) 吴邪大战皮俑|重启朱一龙吴邪 ​,4,13小时前,是
5642912543,張果果爱唐先生,38,#重启之极海听雷# 👟 #朱一龙唱红日# 哇哦重启剧组现场太欢乐了～胖爷@陈明昊 和吴邪@朱一龙 唱红日[笑cry]气氛好好哦～（被朱一龙可爱到了～小jiojio一动一动得跟着打拍[允悲]#朱一龙吴邪# ⚡#陈明昊王胖子# http://t.cn/A6y1sgeD ​,0,13小时前,是
7186439263,枫叶落地了i,436,#黑眼镜穷##重启之极海听雷#生活不易，黑爷卖艺，咱黑爷也没啥才艺，就是搬砖搬的特别六，以后哪里缺搬砖的，记得联系我们黑爷[偷笑]#陈楚河人间砖头# ​,0,14小时前,否
5908166954,八姐娱乐_,101680,#吴邪大战皮俑#[喵喵]“饭都吃不下”的人皮女俑终于来找吴邪哥哥了   #重启之极海听雷# http://t.cn/A6y1sbHt ​,0,14小时前,否
6233066510,辰雪LX,21065,#朱一龙重启之极海听雷# ❄ #朱一龙吴邪# ❄ #重启之极海听雷# ❄ #重启# ❄  喝AD钙奶的奶龙，拿着台词本一本正经的对台词！ 喝最酸甜的奶，做最气势的崽  2020.07.22  朱一龙♡吴邪  @朱一龙 @朱一龙 http://t.cn/A6ymiUms ​​​,3,昨天 10:06,是
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪# [作揖]#朱一龙重启之极海听雷#  兄弟们，rs[并不简单]求帮扩 原创优质博发起来，加热🔥 加热🔥 加热🔥  吴邪大战还在预备rs，包包们让他上来[加油] 朱一龙｜吴邪@朱一龙 ​,36,13小时前,是
5336684108,千琉云,381,#吴邪大战皮俑#  [浮云] #朱一龙重启之极海听雷#  小狗这里是流了眼泪吗 决定赴死的那一刻还是不舍  朱一龙 @朱一龙 ​,0,12小时前,是
5041973520,芒果捞蜀黍,2239624,#张起灵救吴邪# 吴邪被人皮俑困住，幸亏小哥及时赶到！！一个出事，一个救，这对cp我咋就磕的这么甜呢[羞嗒嗒][羞嗒嗒]果然，每次小哥出现就有种莫名的安全感，飞身下来救人这段简直是帅到炸裂啊！[憧憬][憧憬][憧憬] ​越来越期待后面的剧情了！[心]#重启之极海听雷# http://t.cn/A6yByWuv ​,1,12小时前,否
5326160071,·寻雾作画·,105,#张起灵救吴邪# 这个不就是抖那个音火的那个前世公主的镜头吗哈哈哈哈 ｜朱一龙重启之极海听雷朱一龙吴邪@朱一龙 ​,1,13小时前,是
6157700113,仙子橘祝朱一龙先生0416生日快乐,451,#重启之极海听雷[超话]# 二叔:听我给你讲~ 那过去的故事~ 吧啦吧啦吧啦吧啦吧啦 小邪: 二叔你这说的跟我之前听的不对啊        (内心os又忽悠我  #重启之极海听雷# ​,0,12小时前,否
5531800156,鬼王长不大,99,#重启之极海听雷[超话]#[心]#重启创作大赛#  论一个男人究竟能有多直男，看看黑爷你就全明白了吧 http://t.cn/A6yByGPi ​,0,12小时前,否
2568314387,菓菓lucky天秤座,162,#吴邪大战皮俑#๐оΟº°˚ 朱一龙活粉冒泡泡𓆡𓆝𓆟𓆜𓆞𓆝𓆟𓆜𓆞@朱一龙 [/cp]重启之极海听雷朱一龙吴邪陈一鸣林楠笙演技好台词棒颜值高的活粉小尾巴😍#朱一龙吴邪#😍#朱一龙重启之极海听雷#😘#朱一龙盗墓笔记重启# ​,0,12小时前,是
7298057918,我在好好生活呀,104,#朱一龙重启之极海听雷# 嗯#吴邪大战皮俑# 想问下，婆婆怎么养的，这色差……吴小狗（朱一龙）没喝过水，全喝的牛奶吧，低头看看自己挖煤的爪子，眼泪从嘴角流出@朱一龙 ​,0,12小时前,是
2606952931,龙崽崽的小尾巴,181,邪帝#朱一龙##朱一龙重启之极海听雷##朱一龙吴邪# http://t.cn/R2WxQOQ ​,2,12小时前,是
5908166954,八姐娱乐_,101680,#吴邪大战皮俑#[喵喵]“饭都吃不下”的人皮女俑终于来找吴邪哥哥了   #重启之极海听雷# http://t.cn/A6y1sbHt ​,0,14小时前,否
6233066510,辰雪LX,21065,#朱一龙重启之极海听雷# ❄ #朱一龙吴邪# ❄ #重启之极海听雷# ❄ #重启# ❄  喝AD钙奶的奶龙，拿着台词本一本正经的对台词！ 喝最酸甜的奶，做最气势的崽  2020.07.22  朱一龙♡吴邪  @朱一龙 @朱一龙 http://t.cn/A6ymiUms ​​​,3,昨天 10:06,是
5438564591,xiajiao,603,#重启# [加油]#朱一龙重启之极海听雷# [加油]#朱一龙吴邪# [加油]#重启之极海听雷#   装备上身，加载重启！一起保护我们背风而行的小三爷吴邪～前路虽然困难重重，初心与善良终会带你走到终点。朱一龙吴邪冲鸭！@朱一龙 ​​​,56,23小时前,是
2095328467,南境,171166,#朱一龙重启之极海听雷#   我系大狼狗 不如今晚跟我走[害羞][害羞][害羞][害羞]   http://t.cn/A6y3WQu0 ​,514,昨天 08:12,是
5671786192,穿帮君,5370128,#朱一龙唱红日#哈哈哈酷放#重启之极海听雷#粮的视频太搞笑了吧！吴邪打开磁带听雷结果是二叔唱红日现场？咦？说好的雷声的秘密呢？红日乱入有被笑到，酷也太皮了点[笑cry] http://t.cn/A6y182UL ​,509,16小时前,是
1830143267,央广经典音乐广播,1243036,@卡布叻_周深 为电视剧《重启之极海听雷》演唱的片尾曲《无限》MV上线。周深纯质空灵的嗓音跨越云端山巅，让人心弛神往，诠释重启之后迎来无限可能的歌曲立意。http://t.cn/A6yEmifC? ​,85,昨天 10:00,否
5734247970,热剧星追踪,6806250,#重启之极海听雷#  花絮[给你小心心] 吴邪胖子陷入危险，小哥解救 动作指导老师：你就kuang然后bang再然后tang 小哥：好！ 小哥：咱也不敢说，咱也不敢问[喵喵] #重启之极海听雷花絮# http://t.cn/A6y1XInJ ​,232,19小时前,否
5463188942,Mayumia,409,#朱一龙重启之极海听雷# [音乐] #朱一龙吴邪# [音乐] #朱一龙往下跳mv# [音乐] #重启之极海听雷#   💗「朱一龙 吴邪」💗 冒险旅途再度启程，在怪物们的追逐包围下，前方又会有怎样的惊险？！ 与『朱一龙』吴邪一同探寻雷语之谜！！！  圖源水印！@朱一龙 @朱一龙 @朱一龙 ​,41,昨天 09:12,是
1822142421,THATCARINA橙小呆,6646,#重启##朱一龙重启之极海听雷#  真的绝了，这里，胖子说够吃半年方便面，有个弹幕，说“半年就是六个月，那吃完了吴邪就没了”……  这是人说的话吗  （朱一龙吴邪重启之极海听雷）的小尾巴@朱一龙 ​,20,昨天 09:17,是
1790942835,錦衣夜行焱十一,5439484,那些小邪时期朱一龙自拍中的狗勾眼【除了最后两张是微博之夜清瘦美貌的拢龙 #朱一龙重启之极海听雷# ​,310,昨天 08:01,是
7186439263,枫叶落地了i,436,#黑眼镜穷##重启之极海听雷#生活不易，黑爷卖艺，咱黑爷也没啥才艺，就是搬砖搬的特别六，以后哪里缺搬砖的，记得联系我们黑爷[偷笑]#陈楚河人间砖头# ​,0,14小时前,否
5908166954,八姐娱乐_,101680,#吴邪大战皮俑#[喵喵]“饭都吃不下”的人皮女俑终于来找吴邪哥哥了   #重启之极海听雷# http://t.cn/A6y1sbHt ​,0,14小时前,否
6233066510,辰雪LX,21065,#朱一龙重启之极海听雷# ❄ #朱一龙吴邪# ❄ #重启之极海听雷# ❄ #重启# ❄  喝AD钙奶的奶龙，拿着台词本一本正经的对台词！ 喝最酸甜的奶，做最气势的崽  2020.07.22  朱一龙♡吴邪  @朱一龙 @朱一龙 http://t.cn/A6ymiUms ​​​,3,昨天 10:06,是
5438564591,xiajiao,603,#重启# [加油]#朱一龙重启之极海听雷# [加油]#朱一龙吴邪# [加油]#重启之极海听雷#   装备上身，加载重启！一起保护我们背风而行的小三爷吴邪～前路虽然困难重重，初心与善良终会带你走到终点。朱一龙吴邪冲鸭！@朱一龙 ​​​,56,23小时前,是
2095328467,南境,171166,#朱一龙重启之极海听雷#   我系大狼狗 不如今晚跟我走[害羞][害羞][害羞][害羞]   http://t.cn/A6y3WQu0 ​,514,昨天 08:12,是
5671786192,穿帮君,5370128,#朱一龙唱红日#哈哈哈酷放#重启之极海听雷#粮的视频太搞笑了吧！吴邪打开磁带听雷结果是二叔唱红日现场？咦？说好的雷声的秘密呢？红日乱入有被笑到，酷也太皮了点[笑cry] http://t.cn/A6y182UL ​,509,16小时前,是
1830143267,央广经典音乐广播,1243036,@卡布叻_周深 为电视剧《重启之极海听雷》演唱的片尾曲《无限》MV上线。周深纯质空灵的嗓音跨越云端山巅，让人心弛神往，诠释重启之后迎来无限可能的歌曲立意。http://t.cn/A6yEmifC? ​,85,昨天 10:00,否
5734247970,热剧星追踪,6806250,#重启之极海听雷#  花絮[给你小心心] 吴邪胖子陷入危险，小哥解救 动作指导老师：你就kuang然后bang再然后tang 小哥：好！ 小哥：咱也不敢说，咱也不敢问[喵喵] #重启之极海听雷花絮# http://t.cn/A6y1XInJ ​,232,19小时前,否
5463188942,Mayumia,409,#朱一龙重启之极海听雷# [音乐] #朱一龙吴邪# [音乐] #朱一龙往下跳mv# [音乐] #重启之极海听雷#   💗「朱一龙 吴邪」💗 冒险旅途再度启程，在怪物们的追逐包围下，前方又会有怎样的惊险？！ 与『朱一龙』吴邪一同探寻雷语之谜！！！  圖源水印！@朱一龙 @朱一龙 @朱一龙 ​,41,昨天 09:12,是
1822142421,THATCARINA橙小呆,6646,#重启##朱一龙重启之极海听雷#  真的绝了，这里，胖子说够吃半年方便面，有个弹幕，说“半年就是六个月，那吃完了吴邪就没了”……  这是人说的话吗  （朱一龙吴邪重启之极海听雷）的小尾巴@朱一龙 ​,20,昨天 09:17,是
5585609532,追剧很有料,4365751,《重启之极海听雷》主题曲MV来了，颓废的吴邪好惹人怜爱[可怜]#朱一龙演技# 朱一龙真的是细节控吧，他的表演值得一帧帧去品味，说到入雷者可平一切遗憾的时候眼神很明显的闪了一下，一个眼神就写满了“谁没有遗憾”#心疼吴邪# ​,103,22小时前,是
2095820504,淘票票,2009854,#票票备忘记# 去年今天，演员@朱一龙 在第五届“成龙国际动作电影周”开幕式作为青年推广大使登台致辞。对他来说，成龙代表着一种精神，他希望自己能秉承这种精神，好好诠释“演员”两个字。最近，#重启之极海听雷#正在热播， 我们也能看到大量精彩实拍的动作戏，你们觉得带感吗？  ​,604,07-21,是
2552385441,朱一龙全球粉丝后援会,611162,#朱一龙吴邪# ⚡#重启之极海听雷# ⚡#朱一龙重启之极海听雷#  朱一龙 | 吴邪 风雨听惊雷，笑对命运 险境求真相，勇面人生 （文／狩月星汐） @朱一龙 @朱一龙工作室 ​,22,昨天 08:30,是
6862562023,朱一龙超话数据个站,34558,#朱一龙重启之极海听雷#  [加油] #朱一龙吴邪#  🆘 包包们午好，#朱一龙[超话]#继续来投分❗        当前排名第六，与↑分差23万❗        用这个送分链接：http://t.cn/RgGsu1k，滑块少  午休时间每人花五分钟一起来超话集中发帖、捞人吧，以下三个超话需要努力：  🌸  #重启之极海听雷[超话]#   ​,14,昨天 12:05,是
1815278220,芒果捞小正太,221026,最近台网热播的四部新剧： 湖南卫视《二十不惑》 东方卫视《三十而已》 腾讯视频《穿越火线》 优酷/爱奇艺《重启之极海听雷》 http://t.cn/A6y1V4XO ​,12,21小时前,否
1930854175,朱一卷儿,91784,#往下跳别名吴邪遗书# 大家别怕！！！重启之极海听雷一点也不虐！！！重启的不是南海王！！！是吴邪的生命！！！一点也不虐快来看！！！！  #朱一龙吴邪# 🔦 #朱一龙重启之极海听雷# 朱一龙 @朱一龙 ​,81,20小时前,是
1930854175,朱一卷儿,91784,像我这种啥细节也看不出来的人需要一个入门版本的重启，每次有小细节的时候画面会出现一个提示“注意此处有细节”[泪]   #朱一龙重启之极海听雷# 朱一龙 @朱一龙 ​,56,22小时前,是
1642904381,优酷,24724214,#重启之极海听雷##重启经典台词#铁三角独家金句双手奉上！兄弟同心，其利断金。纵使前方危机四伏，我们一起携手闯过。@朱一龙 @陈明昊 @黄俊捷H 铁三角大胆地往前走，我们在身后！#重启酷爆了##酷爽夏日季# ​,1070,昨天 10:10,是
6590481500,胡雁_zyl_,760,#朱一龙重启之极海听雷#  [音乐] #重启之极海听雷#  [音乐] #朱一龙吴邪#  [音乐] #朱一龙2020爱你不停#  我们的少年 第二次的央视春晚 洋溢着青春 够甜够美 @朱一龙  @朱一龙  @朱一龙  [音乐][音乐]朱一龙，早安[音乐][音乐]  [音乐] 朱一龙唱过的歌     [音乐]你好2020！         ​,141,昨天 06:38,是
7414205975,风月折子戏,23902,#重启官宣加更#小三爷今晚见[哈哈][哈哈] 二叔的400个女孩，吴邪你挑的如何啦？ 朱一龙｜吴邪｜胡军｜吴二白 #重启之极海听雷##剧综汇精彩# http://t.cn/A6y10NWB ​,35,18小时前,是
1798919631,sunshine_是霖,23514,#重启之极海听雷##瓶邪# 这里不是没有情绪，而是以他的角色，张起灵眼睛里全是空洞和绝望啊。。。 ​,2,13小时前,否
2924424367,人气剧,1172314,#重启之极海听雷# 看了预告推断出江子算很可能是阿宁的弟弟，那就可以说得通为什么他一直追着吴邪不放了。@邬立朋 把江子算的阴郁执拗演得很贴合原著，希望在剧里能看到被三叔弃写的吴邪和江子算的支线吧。 ​,0,13小时前,否
2297802803,懂嘚珍惜yy,359,#张起灵救吴邪#  [加油]#吴邪大战皮俑# [加油]  #重启官宣加更#  [加油] #朱一龙重启之极海听雷#  [加油]#朱一龙吴邪#    今晚2集就这么看完了 完全不够看啊 吴邪  王胖子  张起灵这完美的铁三角 朱一龙演的吴邪真的好吸引我[泪]@朱一龙 ​,6,13小时前,是
5185071466,日匀朵,180,这两集#重启之极海听雷# 在干什么？？？水平断崖式下跌，预计豆瓣评分将下滑 我真的不想看什么叔辈爱情故事，在古墓里吃醋脑子有坑？陈文锦绿茶味十足，齐晋自大且意气用事，换我真的一个都不喜欢。还有这群人是闹着玩吗？就这水平你们还考古？有重要研究价值上交国家emmm就很刻意 还有瞎子和哑女那条 ​,2,13小时前,否
1790942835,錦衣夜行焱十一,5439484,这里感觉老刺激了 有种丧尸围攻的紧张感#重启之极海听雷# ​,36,14小时前,否
6261866137,心系橘兮橘不知,452,#吴邪大战皮俑# [哈哈]#朱一龙细节# [哈哈] #朱一龙吴邪# [哈哈]#朱一龙重启之极海听雷#  皮俑:你带火机莫得 吴邪:我带了，所以我要把你家给炸了[赞] 哈哈哈哈哈哈哈哈哈哈 @朱一龙  http://t.cn/A6y1nHKP ​,3,13小时前,是
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪# [作揖]#朱一龙重启之极海听雷#  兄弟们，rs上升位[并不简单]求帮扩 原创优质博发起来，加热🔥 加热🔥 加热🔥   朱一龙｜吴邪@朱一龙 ​,43,13小时前,是
1812732844,Soleil-JJ,238,#重启之极海听雷# 在杨大广密室里面发现齐晋照片时二叔的回忆还是双箭头甜蜜恋爱风，到给吴邪讲那过去的故事时二叔成了个委曲求全单箭头备胎？？？ 忽悠，接着忽悠，我看你还能编出啥父母爱情故事来，您谋划什么不知道，但是真能把你故事当真的也就天真了吧…… ​,0,13小时前,否
1768014384,几次元不存在,549,#重启之极海听雷[超话]##朱一龙吴邪#  所以这里他是打算同归于尽吗？眼神太危险了 ​,0,13小时前,是
2643445924,Vital_Joker,88,#重启之极海听雷#  最近几乎每天都看到重启上热搜 吴邪 铁三角啥的轮番上阵 说实话心里有点不高兴又有点高兴很忐忑 高兴的是我的宝藏小说有更多人知道了 不高兴的是 大概也不能说不高兴 只是有些遗憾大部分被演员吸引来的剧粉认识的是历经一切后的吴邪 非常肯定演员们的演技 但每次看到有人说演的就是x ​,0,13小时前,否
1238916972,球状木头,490,#往下跳别名吴邪遗书# [音乐]#朱一龙吴邪# [音乐]#朱一龙重启之极海听雷#  这绝对是一个后面会[泪]嘤嘤嘤的tag，我太心疼吴邪了，这个歌词是他对世间的不舍和告别，他说他不怕死，只不过离别太痛苦，无法想象没有吴邪的铁三角会是什么样，小哥和胖子得多伤心[泪][泪][泪]，三叔你可以真会下刀子[泪] ​,0,20小时前,是
2628621744,鸡丝豆腐花,10988,#往下跳别名吴邪遗书#  男人不惧生死，但求死而无憾。 就算真的要死，路上有胖爷小哥送你……下面有潘爷照顾你，也不怕寂寞。 大夏天多流流眼泪当排毒了。  #朱一龙重启之极海听雷##朱一龙吴邪# 朱一龙重启吴邪@朱一龙 ​​​,1,20小时前,是
2183709115,海之依shuang,593,#朱一龙吴邪# [大侦探皮卡丘微笑]#朱一龙重启之极海听雷# [大侦探皮卡丘微笑]#往下跳别名吴邪遗书# [大侦探皮卡丘微笑]#重启之极海听雷#  吴邪不能死！吴邪绝对不能死！ 为什么要这么扎我们[泪][泪][泪] 吴邪还要去雨村养老呢[泪][泪][泪] 朱一龙，请收好你的刀子，我不要[泪][泪][泪] 朱一龙吴邪 ​,0,21小时前,是
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪#  [求关注]#朱一龙重启之极海听雷#  今天周三了，晚上重启会更新，小投好期待[羞嗒嗒]不过基础数据绝对不能落下，包包们也要早点做啊[加油] 【今日目标完成进度】 1⃣️寻艺5.5w【2.16w】 2⃣️明权5W 【1.39W】 3⃣️贴吧盖楼35w【8.6w】 4⃣️豆瓣盖楼3w【1.08w】 🖐🏻 部落盖楼4w【 ​,16,22小时前,是
6317659834,朱一龙QQ兴趣部落,29176,#往下跳别名吴邪遗书#  朱一龙先生演唱的角色曲《往下跳》，可以说是将吴邪的心理剖析得彻底。  太过善良的人，总是怕给别人带来麻烦的。何况是死亡这件事。无论怎样，人总是有很多羁绊的，而重情重义的人，往往羁绊更深。如吴邪所言，死亡本身没有那么可怕，但是他的死亡，不可避免地会给别人带来痛苦 ​,28,23小时前,是
5635644754,一封山水,52936,#朱一龙重启之极海听雷# [允悲] #朱一龙吴邪#  生活不易，吴邪叹气 @朱一龙 ​,17,23小时前,是
2021652011,就在家看剧吧,21908,充满烟火气的小哥#黄俊捷# 真香了！#重启之极海听雷# http://t.cn/A6y3FiGN ​,2,昨天 11:40,否
5635644754,一封山水,52936,#朱一龙重启之极海听雷# [酸]#朱一龙吴邪#  羡慕ta们的手手[酸][酸][酸] @朱一龙 ​,47,昨天 12:02,是
6006213642,-酒堓,45508,#朱一龙重启之极海听雷# [太开心] #重启之极海听雷#  - 小邪这狗狗眼也太绝了[泪]    宝贝背上小书包要去哪里呀！    @朱一龙 ​,45,昨天 11:46,是
1881817870,落·涟漪Lone,244811,#重启官宣加更# [赞]#朱一龙唱红日# [赞]#重启# [赞]#朱一龙重启之极海听雷#   《重启之极海听雷》—朱一龙的小细节 吴邪知道病情后独自数火柴，九堆，每堆十根，共三个月。 每过一天，烧掉一根，代表逝去了一天的生命。 朱一龙演技太好，看着火柴的眼神好虐……   你问我为什么喜欢他，我喜欢挖掘他在 ​,3,昨天 10:40,是
5745465801,FashionLoading_,1272536,#外卖小哥头上全是耳朵##重启之极海听雷#  外卖小哥里“听雷”狂热爱好者[doge] ​,3,22小时前,否
6006213642,-酒堓,45508,#朱一龙重启之极海听雷# [太开心] #重启之极海听雷#  - 小邪这狗狗眼也太绝了[泪]    宝贝背上小书包要去哪里呀！    @朱一龙 ​,45,昨天 11:46,是
1881817870,落·涟漪Lone,244811,#重启官宣加更# [赞]#朱一龙唱红日# [赞]#重启# [赞]#朱一龙重启之极海听雷#   《重启之极海听雷》—朱一龙的小细节 吴邪知道病情后独自数火柴，九堆，每堆十根，共三个月。 每过一天，烧掉一根，代表逝去了一天的生命。 朱一龙演技太好，看着火柴的眼神好虐……   你问我为什么喜欢他，我喜欢挖掘他在 ​,3,昨天 10:40,是
1744456225,任秋寒,9615,#朱一龙重启之极海听雷# ⚡ #朱一龙吴邪# ⚡ #往下跳别名吴邪遗书#   吴邪在《往下跳》里把一切都想到了，就是没想到自己……  哎，期待http://t.cn/A6y1cAtJ   期待朱一龙饰演的吴邪  @朱一龙   http://t.cn/A6yW0J9v ​​​,18,21小时前,是
3009041370,-你的豆芽不是你的豆芽-,954,#往下跳别名吴邪遗书#[并不简单]#朱一龙重启之极海听雷# [并不简单]#重启朱一龙# [并不简单]#朱一龙吴邪#  别杀了，别杀了，我不信！！ 吴小狗一定会平安喜乐，长命百岁的！！！！！！！！ ​,0,21小时前,是
1689520361,云贰是甜甜橘子味,1513,#往下跳别名吴邪遗书# 🌟#重启官宣加更# 🌟#朱一龙吴邪# 🌟#朱一龙重启之极海听雷# 🌟#朱一龙往下跳mv# 🌟#朱一龙演技#繁1      我看着胖子，我的上半生，所有人为了我好，都在欺骗我，想不到我的后半生开始的时候，我仍旧不可以相信我的至亲好友。  　我抱住了胖子，嚎啕大哭，我在为自己的 ​,61,21小时前,是
5445234935,-尘袋袋-,11463,#往下跳别名吴邪遗书# “我不怕死，只是离别，太痛苦了。”                                ——吴邪《重启之极海听雷》  @朱一龙 ​,0,21小时前,是
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪# [作揖]#朱一龙重启之极海听雷#  7.21小v指数来了，兄弟们太棒了，今天依然双榜第一，投投给你送小红花🌺 🌺 🌺 🌺 🌺 🌺 🌺 🌺  保持住这个节奏，今晚有新鲜吴邪可以看了，投投有点小激动呢！啊！重启之极海听雷真好看呀！[憧憬] 朱一龙吴邪@朱一龙 ​,157,昨天 09:37,是
5635644754,一封山水,52936,#朱一龙重启之极海听雷#  [酸][酸][酸][酸][酸][酸][酸][酸][酸][酸] [酸][酸] 把手给我(bushi) [酸][酸] [酸][酸][酸][酸][酸][酸][酸][酸][酸][酸] ​,47,23小时前,是
6382679597,洲伽伊,73,#重启之极海听雷##重启#  对小哥我一直都很自信 小哥在，没意外 甚至当我看到吴邪那别扒拉我，我要去救小哥的模样 我觉得吴邪你咋那么矫情呀，你家小哥啥能力你不知道啊，啥也不是，尽瞎操心 直接转身走，下次见面还是我瓶邪最甜 哈哈哈哈哈哈哈哈#重启细节# ​,0,22小时前,否
5359701606,芒果捞影剧社,3039972,正在热播的几部剧，你正在追哪个？[憧憬] 《二十不惑》关晓彤、卜冠今 《三十而已》江疏影、童瑶 《穿越火线》鹿晗、吴磊 《重启之极海听雷》朱一龙、黄俊捷 《天舞记》许凯、吴佳怡 http://t.cn/A6yuav4f ​,392,07-21,是
2628193907,优酱Amber,148610,#往下跳别名吴邪遗书##重启##朱一龙往下跳mv# #朱一龙重启之极海听雷##朱一龙吴邪#   让他活着！好好活着！！！让他爱的人、爱他的人都好好活着[泪][泪][泪][泪][泪][泪]  @朱一龙 ​,14,昨天 11:30,是
6458567418,明星圈侦探,153666,#朱一龙[超话]# 吴邪撒娇啊啊啊，这还难呀，一定要开大音量 ✨#重启之极海听雷# http://t.cn/A6y3Hfmw ​,0,昨天 09:01,是
1822142421,THATCARINA橙小呆,6646,#重启##朱一龙重启之极海听雷#  演员可真辛苦啊，他受伤，弄脏脏都不说。 戏好，就是最好的回报。真好啊他  朱一龙吴邪重启之极海听雷 @朱一龙 ​,5,昨天 12:08,是
1416142634,-无心的天空-,1077,#重启# [哈哈] #朱一龙重启之极海听雷# [哈哈] #朱一龙吴邪# [哈哈] #朱一龙2020并肩前行# щ x の τ к  小三爷无敌可爱表情九宫格 朱一龙 · 吴邪太可了  抱走！抱走！统统抱走！！ @朱一龙   带上·ʚ朱一龙未来可期ɞ·的小尾巴 ​ ​​​,65,22小时前,是
3929649600,肆玥拾陆,215,#朱一龙重启之极海听雷# 🍊#朱一龙吴邪# 🍊#朱一龙2020爱你不停# 🍊#朱一龙2020并肩前行#   勇敢呼喊着战斗分裂漫长的防线 前行的人离家再远还记得起点， 我重启新的冒险 刚见面又说再见 亲爱的朱一龙先生[心][心]早安呀@朱一龙 ​,59,昨天 07:21,是
1196228264,百舞hoo,790,#朱一龙吴邪#[羞嗒嗒] #朱一龙重启之极海听雷# [羞嗒嗒]#重启之极海听雷#  又是等待更新、心疼小三爷的一天……朱一龙先生，我知道你演技不错，也愿意钻研，我原来以为吴邪的成品应该会和#朱一龙罗浮生# 差不多，没想到见到成品后我才发现大错特错。不一样，完全不一样了！我没想到你竟然能做到这个程 ​,37,昨天 10:22,是
2705271541,兜包它薄皮大馅十八个褶,5583,#朱一龙重启之极海听雷#   浑身脏兮兮的笑容却特别干净漂亮的大男孩儿@朱一龙 ​,0,23小时前,是
6707316192,橘小花One,36651,#朱一龙重启之极海听雷# [憧憬]#朱一龙吴邪#  “你是什么人” “为什么要杀我” “为谁报仇”  吴邪拿枪指着阿宁弟弟这段，是带着邪气的吴邪没错了，带感[酷] #重启##重启之极海听雷#  重启朱一龙@朱一龙 http://t.cn/A6y318cY ​,8,昨天 10:27,是
